,user_id,login_day,login_diff_time,distance_day,login_time,launch_time,camp_num,learn_num,finish_num,study_num,coupon,course_order_num,subscribe_num
45481,2441454611,1,0.0,179,1,0,0,0,0,0,0,0,0
45482,2441454630,2,1.5,106,2,0,0,0,0,0,0,0,0
45483,2441454681,5,0.8,82,22,0,0,4,5,0,0,0,0
45484,2441454703,4,0.75,106,16,0,0,2,1,0,0,0,1
45485,2441454712,1,0.0,178,8,0,0,0,0,0,0,0,0
45486,2441454750,1,0.0,181,4,0,1,0,0,0,0,0,0
45487,2441454757,4,0.75,106,2,0,0,1,0,0,0,0,0
45488,2441454767,1,0.0,178,0,0,0,0,0,0,0,0,1
45489,2441454769,2,0.5,154,8,0,0,1,0,0,0,0,0
45490,2441454771,1,0.0,179,179,0,0,0,0,0,0,0,1
45491,2441454773,3,1.33,82,14,1,0,1,1,0,1,2,0
45492,2441454797,5,1.4,370,19,1,1,1,1,0,0,0,1
45493,2441454804,6,0.83,58,17,2,0,4,4,0,1,1,0
45494,2441454807,5,1.0,58,41,1,1,4,1,0,0,0,0
45495,2441454827,1,0.0,179,0,0,0,0,0,0,0,0,0
45496,2441454865,1,0.0,179,4,0,0,0,0,0,0,0,0
45497,2441454871,2,1.0,131,9,0,0,1,0,0,0,0,0
45498,2441454873,6,0.83,59,6,1,0,4,1,0,0,1,1
45499,2441454941,7,1.0,371,55,1,1,6,6,0,0,0,2
45500,2441455069,4,0.75,107,51,0,0,4,5,0,0,0,0
45501,2441455079,6,1.0,35,47,0,1,6,7,0,0,0,0
45502,2441455089,3,1.0,107,2,0,0,1,0,0,0,0,0
45503,2441455095,1,0.0,179,7,0,0,0,0,0,0,0,1
45504,2441455100,1,0.0,179,3,0,0,0,0,0,0,0,1
45505,2441455107,3,1.33,83,14,0,1,1,0,0,0,0,1
45506,2441455112,8,0.88,371,106,1,0,9,6,1,1,0,0
45507,2441455183,7,1.0,371,44,1,0,5,5,0,0,0,0
45508,2441455263,7,1.0,371,56,4,0,9,6,0,0,0,0
45509,2441455272,4,1.0,83,23,0,0,4,5,0,0,0,0
45510,2441455303,3,1.0,107,3,0,0,2,0,0,0,0,1
45511,2441455311,6,5.5,63,15,3,0,5,1,0,0,1,0
45512,2441455339,6,1.0,35,41,1,1,3,4,1,0,0,0
45513,2441455345,1,0.0,181,19,0,0,0,0,0,0,0,1
45514,2441455347,3,1.0,107,8,2,0,3,0,0,0,0,0
45515,2441455353,3,1.33,83,13,1,1,2,1,0,0,0,0
45516,2441455356,6,1.0,35,10,0,1,4,1,0,0,0,0
45517,2441455382,7,1.0,11,28,1,0,4,2,0,2,0,0
45518,2441455391,6,0.83,59,52,0,0,8,7,1,1,0,1
45519,2441455410,2,1.5,107,1,1,2,1,0,0,0,0,0
45520,2441455415,4,0.75,107,15,1,0,2,3,0,0,0,0
45521,2441455513,3,1.67,59,1,0,0,1,0,0,0,0,0
45522,2441455531,7,1.0,17,50,1,1,5,5,0,0,0,0
45523,2441455543,5,0.8,83,10,2,0,4,2,0,0,0,0
45524,2441455595,2,2.5,59,5,0,0,0,0,0,0,0,1
45525,2441455611,5,0.8,83,139,0,0,4,5,0,0,0,0
45526,2441455646,4,0.75,107,37,0,1,3,3,0,0,0,1
45527,2441455656,5,1.0,59,25,1,1,3,3,1,1,0,0
45528,2441455714,2,0.5,155,4,0,0,1,0,0,0,0,1
45529,2441455719,6,1.17,371,37,1,0,9,6,1,0,0,1
45530,2441455728,1,0.0,179,0,0,0,0,0,0,0,0,1
45531,2441455863,5,0.8,83,57,0,0,8,8,0,0,0,0
45532,2441456017,1,0.0,179,6,0,1,0,0,0,0,0,0
45533,2441456049,4,0.75,14,290,2,3,5,5,1,1,0,2
45534,2441456064,4,1.5,35,56,0,0,4,0,0,0,0,1
45535,2441456134,6,0.83,59,20,0,1,5,5,0,0,0,0
45536,2441456169,3,2.0,35,204,1,0,1,1,0,0,0,0
45537,2441456184,3,1.33,83,1,0,1,0,0,0,0,0,1
45538,2441456188,2,0.5,155,3,0,0,1,0,0,0,0,0
45539,2441456238,3,1.33,83,13,0,1,2,1,0,0,0,1
45540,2441456245,5,0.8,83,30,0,0,4,5,0,0,0,0
45541,2441456252,2,1.0,133,12,0,1,1,2,0,0,0,0
45542,2441456347,5,1.2,-8,55,1,3,7,4,1,1,1,0
45543,2441456350,2,1.5,107,13,0,0,0,1,0,0,0,0
45544,2441456352,8,0.88,371,34,4,2,7,4,1,0,0,2
45545,2441456361,4,1.25,59,29,0,0,4,4,0,0,0,0
45546,2441456399,2,1.0,131,30,0,0,1,0,0,0,0,1
45547,2441456412,1,0.0,179,3,0,1,0,0,0,0,0,0
45548,2441456417,4,1.0,52,24,0,1,4,4,0,2,1,1
45549,2441456433,7,1.0,43,29,0,2,7,5,0,0,0,1
45550,2441456444,3,2.0,35,4,0,0,0,0,0,0,0,0
45551,2441456455,4,1.5,35,29,0,0,4,4,0,0,0,0
45552,2441456457,5,1.2,35,21,0,1,4,2,0,1,0,1
45553,2441456487,3,0.67,131,15,0,1,2,0,0,0,0,1
45554,2441456575,1,0.0,179,4,0,0,0,0,0,0,0,0
45555,2441456602,3,0.67,140,3,1,1,0,0,0,0,0,0
45556,2441456635,2,0.5,155,9,0,1,1,1,0,0,0,1
45557,2441456652,7,0.86,36,38,2,1,6,4,1,0,0,2
45558,2441456717,5,1.0,59,9,0,0,3,4,0,0,0,0
45559,2441456780,1,0.0,179,28,0,0,0,1,0,0,0,1
45560,2441456790,5,1.0,59,2,0,0,1,0,0,0,0,0
45561,2441456839,3,1.0,107,58,1,1,2,0,0,0,0,0
45562,2441456847,3,1.67,59,99,1,0,5,5,0,0,0,0
45563,2441456882,6,1.17,372,9,0,0,3,0,0,0,0,1
45564,2441456888,3,0.67,131,4,0,0,1,0,0,0,0,0
45565,2441456898,6,1.17,372,23,0,0,3,3,0,0,0,0
45566,2441456908,8,0.88,371,164,4,2,7,7,0,2,0,0
45567,2441456925,4,1.5,36,33,0,0,0,0,0,0,1,0
45568,2441456927,3,1.0,107,2,1,1,0,0,0,0,0,2
45569,2441456955,6,1.0,37,41,2,0,9,6,1,1,1,0
45570,2441457014,1,0.0,180,2,0,0,0,0,0,0,0,0
45571,2441457057,4,1.5,36,4,0,1,2,0,0,0,0,1
45572,2441457060,1,0.0,180,1,0,0,0,0,0,0,0,0
45573,2441457172,3,0.67,132,34,0,1,3,1,0,0,0,0
45574,2441457222,7,1.0,372,142,1,1,7,2,1,1,0,1
45575,2441457274,8,0.88,372,10,2,1,2,3,0,0,1,1
45576,2441457289,1,0.0,180,14,0,0,0,0,0,0,0,0
45577,2441457295,2,1.5,108,5,0,0,1,0,0,0,0,0
45578,2441457330,3,0.67,132,2,1,0,1,0,0,0,0,1
45579,2441457381,4,0.75,108,0,0,1,3,2,0,0,0,1
45580,2441457458,4,0.75,22,32,0,0,1,3,1,1,0,2
45581,2441457471,4,1.75,372,18,0,2,3,3,0,0,0,0
45582,2441457536,6,0.83,60,68,0,0,4,5,0,0,0,1
45583,2441457656,2,1.0,137,8,0,1,2,0,0,0,0,1
45584,2441457771,5,0.8,84,7,0,0,4,5,0,0,0,0
45585,2441457773,5,1.4,372,88,0,1,10,5,1,0,0,1
45586,2441457849,5,1.4,12,2,1,1,1,0,0,0,1,2
45587,2441457887,6,1.0,36,55,0,0,8,6,0,0,0,0
45588,2441457907,2,0.5,181,0,0,1,0,0,0,0,0,1
45589,2441457927,1,0.0,180,1,0,1,0,0,0,0,0,1
45590,2441457945,2,0.5,180,0,1,1,0,0,0,0,0,0
45591,2441457977,4,1.0,84,30,0,1,4,2,0,0,0,1
45592,2441458131,6,1.17,17,9,0,1,5,5,0,0,0,1
45593,2441458184,6,1.0,34,17,1,3,3,2,0,0,0,1
45594,2441458310,1,0.0,180,15,0,0,0,1,0,0,0,0
45595,2441458387,8,0.88,372,80,2,1,7,7,1,0,0,0
45596,2441458462,3,1.0,108,21,1,0,3,2,0,0,0,0
45597,2441458566,5,0.8,84,82,1,0,4,5,0,0,0,1
45598,2441458580,2,0.5,156,8,0,0,1,0,0,0,0,0
45599,2441458705,1,0.0,180,8,0,0,0,0,0,0,0,1
45600,2441458727,7,1.0,372,20,0,1,5,2,0,0,0,0
45601,2441458776,2,1.5,108,2,0,0,4,1,0,0,0,0
45602,2441458914,2,2.5,60,1,0,2,2,2,0,0,0,1
45603,2441458968,5,0.8,88,21,0,1,6,5,0,0,0,0
45604,2441459015,4,0.75,17,30,0,1,4,4,0,1,1,1
45605,2441459127,2,0.5,156,79,0,0,1,0,0,0,0,0
45606,2441459165,4,0.75,108,77,1,1,5,6,0,0,0,1
45607,2441459224,7,1.0,372,8,0,0,3,1,0,0,0,0
45608,2441459226,2,1.0,132,1,0,0,0,0,0,0,0,0
45609,2441459297,3,2.0,36,12,0,2,3,2,1,0,0,1
45610,2441459322,2,1.5,108,11,0,0,0,1,0,0,0,0
45611,2441459332,7,1.0,12,17,2,0,4,3,0,0,0,0
45612,2441459349,4,1.25,60,24,0,2,3,1,0,0,0,1
45613,2441459353,6,0.83,60,22,0,1,6,6,0,0,0,1
45614,2441459368,4,0.75,18,81,0,0,5,5,1,1,0,2
45615,2441459414,3,2.0,36,40,0,0,1,2,0,0,0,0
45616,2441459421,6,0.83,60,54,1,0,4,5,0,0,0,0
45617,2441459423,7,1.0,372,25,1,1,5,5,0,0,0,1
45618,2441459447,5,0.8,93,58,0,1,6,7,0,0,0,0
45619,2441459492,4,1.5,36,31,0,0,4,4,0,0,0,1
45620,2441459523,1,0.0,180,31,0,0,0,0,0,0,0,0
45621,2441459581,6,0.83,60,39,0,1,9,8,0,0,0,2
45622,2441459586,2,0.5,156,11,0,0,1,1,0,0,0,0
45623,2441459588,8,0.88,372,152,1,1,6,5,0,1,1,1
45624,2441459605,5,0.8,84,23,0,0,5,4,0,0,0,0
45625,2441459731,1,0.0,180,33,0,0,0,0,0,0,0,0
45626,2441459745,3,1.67,61,33,0,0,3,4,0,0,1,0
45627,2441459747,3,2.0,36,1,0,0,0,0,0,0,0,1
45628,2441459762,8,0.88,372,42,0,1,9,8,1,0,0,0
45629,2441459777,3,0.67,132,17,0,1,2,2,0,0,0,1
45630,2441459831,4,1.0,138,12,1,2,1,0,0,0,0,1
45631,2441459841,5,1.2,36,21,1,0,4,5,0,0,0,0
45632,2441459930,3,1.67,60,13,0,1,2,0,0,0,0,1
45633,2441459938,7,1.0,12,37,0,1,9,9,0,0,0,0
45634,2441459968,5,0.8,85,20,0,0,3,4,0,0,0,0
45635,2441460289,6,1.17,373,53,1,0,3,2,0,0,1,0
45636,2441460360,7,0.86,37,38,1,1,6,7,0,0,0,0
45637,2441460387,4,1.75,373,14,0,0,1,0,0,0,0,0
45638,2441460528,4,1.25,61,15,0,0,3,3,0,0,0,0
45639,2441460557,2,0.5,163,12,0,0,1,0,0,0,0,0
45640,2441460559,1,0.0,181,1,0,1,0,0,0,0,0,0
45641,2441460603,6,1.0,37,73,1,0,4,5,0,0,0,0
45642,2441460608,4,1.0,85,1,0,0,0,0,0,0,0,1
45643,2441460612,4,1.0,85,1,0,0,0,0,0,0,0,0
45644,2441460721,5,0.8,85,39,1,1,9,9,1,0,0,1
45645,2441460904,3,1.67,61,11,0,0,1,1,0,0,0,0
45646,2441460914,1,0.0,181,3,0,1,0,0,0,0,0,0
45647,2441460919,4,0.75,18,11,1,0,0,0,0,2,2,1
45648,2441460974,6,0.83,61,37,0,0,8,8,1,0,0,1
45649,2441461011,1,0.0,181,4,0,0,0,0,0,0,0,0
45650,2441461077,2,1.5,109,196,0,0,0,1,0,0,0,1
45651,2441461111,1,0.0,181,0,0,0,0,0,1,0,0,1
45652,2441461235,3,0.67,133,110,0,0,2,3,0,0,0,0
45653,2441461437,3,0.67,138,1,0,0,0,0,0,0,0,0
45654,2441461445,4,1.25,61,18,0,0,4,2,0,0,0,0
45655,2441461451,2,3.0,37,24,0,0,1,0,0,0,0,0
45656,2441461486,4,1.0,85,16,0,0,4,5,0,0,0,0
45657,2441461615,2,1.0,133,4,0,1,0,0,0,0,0,1
45658,2441461621,3,1.67,61,260,0,2,2,0,0,0,1,0
45659,2441461639,7,0.86,37,68,2,0,4,5,0,0,0,0
45660,2441461705,6,1.17,373,48,0,0,4,4,0,0,1,0
45661,2441461782,7,0.86,37,21,0,0,4,5,0,0,0,0
45662,2441461791,2,0.5,157,1,0,0,0,1,0,0,0,0
45664,2441461837,6,0.83,61,13,0,0,4,5,0,0,0,0
45665,2441461886,6,0.83,61,35,1,1,4,5,0,0,0,1
45666,2441461894,6,1.17,373,9,0,1,4,1,0,0,0,0
45667,2441461910,7,1.0,373,31,0,1,5,3,0,0,0,0
45668,2441461932,2,3.0,37,20,1,0,2,2,0,0,0,0
45669,2441461978,6,1.0,37,25,2,0,8,6,1,0,0,1
45670,2441461980,5,0.8,102,1,1,1,0,0,0,0,0,0
45671,2441462001,5,1.0,61,20,0,1,6,6,0,0,0,0
45672,2441462035,2,2.0,85,1,0,1,0,0,0,0,0,0
45673,2441462068,2,1.5,109,33,0,0,1,0,0,0,0,1
45674,2441462101,2,0.5,157,7,0,0,2,0,0,0,1,0
45675,2441462141,4,0.75,109,19,1,1,4,4,0,0,0,0
45676,2441462149,5,1.4,13,54,2,2,6,2,0,0,0,1
45677,2441462268,3,0.67,133,2,0,0,0,0,0,0,0,0
45678,2441462359,5,0.8,85,20,0,0,4,5,0,0,0,1
45679,2441462363,3,0.67,133,112,0,0,0,0,0,0,0,0
45680,2441462368,4,1.0,85,83,0,0,2,1,0,0,0,0
45681,2441462370,5,0.8,87,15,0,0,2,1,0,0,0,0
45682,2441462417,7,1.0,373,15,2,0,4,3,0,0,0,0
45683,2441462428,3,1.33,86,6,0,0,2,0,0,0,0,0
45684,2441462436,6,1.0,38,15,1,0,4,5,0,0,1,0
45685,2441462441,4,1.0,85,61,0,0,6,6,1,0,0,1
45686,2441462502,1,0.0,182,3,0,0,0,0,0,0,0,0
45687,2441462520,3,1.67,160,1,2,1,1,0,0,0,0,0
45688,2441462530,5,1.2,38,22,1,0,5,5,0,0,1,1
45689,2441462590,2,0.5,158,9,0,0,0,0,0,0,0,0
45690,2441462602,5,0.8,86,34,3,0,5,3,0,0,0,0
45691,2441462646,4,1.75,374,26,0,0,1,1,0,0,0,0
45692,2441462648,5,1.2,38,16,0,0,3,2,0,0,0,0
45693,2441462707,2,0.5,158,11,0,0,1,1,0,0,0,0
45694,2441462714,4,1.0,89,1,0,0,1,1,0,0,0,0
45695,2441462731,1,0.0,182,4,0,0,0,0,0,0,0,0
45696,2441462748,8,0.88,374,30,2,1,7,6,0,0,0,0
45697,2441462760,3,2.33,14,3,0,0,0,0,0,0,0,0
45698,2441462784,3,1.33,86,391,0,1,5,5,0,0,0,1
45699,2441462962,7,1.0,374,23,0,0,5,5,0,0,0,0
45700,2441462968,2,2.5,64,4,0,1,1,0,0,0,0,1
45701,2441462976,7,0.86,38,22,0,0,9,10,0,0,0,0
45702,2441463007,1,0.0,182,2,0,1,0,0,0,0,0,0
45703,2441463039,3,0.67,134,5,1,2,1,0,0,0,0,0
45704,2441463087,2,0.5,158,12,0,0,1,2,0,0,0,0
45705,2441495274,7,1.0,371,47,2,2,6,6,1,0,0,1
45706,2441495413,6,1.17,43,7,1,0,2,3,0,0,0,0
45707,2441495442,7,0.86,35,8,2,3,4,1,0,1,0,0
45708,2441495573,5,1.2,35,4,1,2,2,1,0,0,0,0
45709,2441495610,4,1.25,61,2,0,2,2,0,0,0,0,0
45710,2441495612,2,0.5,155,3,0,1,1,0,0,0,0,0
45711,2441495739,5,1.0,46,18,0,2,4,4,1,1,0,2
45713,2441495801,2,0.5,155,7,0,1,1,0,0,0,0,0
45714,2441495816,7,1.0,371,20,0,2,5,0,0,0,0,0
45715,2441495843,4,0.75,177,1,3,1,0,0,0,0,0,0
45716,2441495860,3,2.33,370,5,0,1,3,0,0,0,0,0
45717,2441495931,5,1.0,91,3,1,1,1,0,0,0,0,2
45718,2441495967,8,0.88,371,19,0,2,10,9,0,0,0,0
45719,2441496199,4,1.0,83,8,0,2,1,1,0,0,0,0
45720,2441496247,7,0.86,36,21,0,2,7,7,1,0,0,1
45721,2441496261,2,0.5,156,81,0,2,2,0,0,0,0,0
45722,2441496407,6,0.83,60,24,0,1,4,4,0,0,1,1
45723,2441496533,5,0.8,36,226,1,4,11,10,1,1,0,0
45724,2441496645,6,1.0,36,9,0,1,3,1,0,0,0,1
45725,2441496649,5,1.4,380,4,0,1,2,2,0,0,0,2
45726,2441496693,5,1.4,372,26,0,1,1,1,0,0,0,0
45727,2441496726,6,0.83,60,33,0,1,5,5,0,0,0,0
45728,2441496729,6,0.83,60,42,0,2,5,5,0,0,0,0
45729,2441496767,1,0.0,180,1,0,1,0,0,0,0,0,1
45730,2441496781,3,1.0,108,2,0,2,0,0,0,0,0,0
45731,2441496813,4,0.75,110,70,0,2,6,5,0,0,0,0
45732,2441496900,2,0.5,157,0,0,1,0,0,0,0,0,0
45733,2441496908,3,0.67,132,29,0,1,2,2,0,0,0,0
45734,2441497017,7,1.0,372,25,3,2,7,6,0,1,0,2
45735,2441497020,3,0.67,132,42,0,2,3,2,1,0,0,1
45736,2441497044,7,0.86,36,42,0,1,5,5,0,0,0,0
45737,2441497144,3,2.33,372,1,0,2,0,0,0,0,0,0
45738,2441497247,2,1.5,116,2,0,1,0,0,0,0,0,0
45739,2441497438,4,1.25,60,38,1,2,5,5,0,0,0,1
45740,2441497495,9,0.89,370,14,2,0,4,4,0,0,0,0
45741,2441497506,6,0.83,60,80,0,2,10,7,0,0,0,0
45742,2441497516,6,0.83,60,119,1,1,5,5,0,0,0,0
45743,2441497554,7,1.0,12,22,0,1,5,5,0,0,0,0
45744,2441497714,4,1.75,372,1,0,1,1,0,0,0,0,0
45745,2441497716,4,1.5,36,2,0,1,2,0,0,0,0,0
45746,2441497721,2,3.5,372,2,1,2,0,0,0,0,0,0
45747,2441497854,7,0.86,36,20,0,1,5,5,0,0,0,0
45748,2441497865,7,0.86,36,33,1,2,7,5,0,0,0,1
45749,2441497912,5,1.0,60,10,0,2,3,1,0,0,0,0
45750,2441497926,4,1.5,36,51,1,2,5,5,0,0,0,0
45751,2441497929,7,1.0,372,18,0,1,4,3,0,0,0,1
45752,2441497964,6,0.83,60,28,0,3,5,5,0,0,0,1
45753,2441497968,5,0.8,86,44,2,2,3,2,0,0,0,1
45754,2441497976,8,0.88,373,59,0,2,7,7,0,0,0,0
45755,2441498031,6,1.17,373,11,0,1,4,4,0,0,0,0
45756,2441498057,1,0.0,182,1,0,1,0,0,0,0,0,0
45757,2441498076,5,0.8,85,14,1,2,3,3,0,0,0,0
45758,2441498078,6,0.83,60,65,0,3,5,5,1,1,0,2
45759,2441498129,2,0.5,156,13,0,1,0,0,0,0,0,0
45760,2441498168,3,1.0,108,11,0,2,1,0,0,0,0,1
45761,2441498172,5,1.0,60,1,0,1,2,0,0,0,0,0
45762,2441498187,5,0.8,84,78,1,2,9,8,1,0,0,0
45763,2441498202,5,0.8,84,10,0,1,3,0,0,0,0,1
45764,2441498216,3,0.67,132,31,1,1,2,2,0,0,1,1
45765,2441498267,3,1.0,108,9,0,1,3,0,0,0,0,1
45766,2441498293,7,0.86,36,128,2,2,6,6,1,0,0,1
45767,2441498299,5,1.0,60,154,1,2,5,5,0,0,0,0
45768,2441498310,2,0.5,156,3,0,2,0,0,0,0,0,0
45769,2441498409,3,1.0,108,2,0,2,0,0,0,0,0,0
45770,2441498427,6,1.17,12,59,1,1,5,2,0,0,0,1
45771,2441498439,4,1.25,60,14,0,1,2,2,0,0,0,0
45772,2441498498,4,0.75,108,7,0,1,3,1,0,0,0,0
45773,2441498506,5,1.0,61,5,0,1,3,0,0,0,0,1
45774,2441498511,2,0.5,157,3,0,1,1,0,0,0,0,1
45775,2441498521,6,0.83,60,32,0,2,6,5,0,0,0,1
45776,2441498531,3,1.67,61,0,0,1,0,0,0,0,0,1
45777,2441498568,5,1.2,37,49,0,1,5,3,0,0,0,0
45778,2441498593,4,1.25,61,27,1,2,4,0,0,0,0,1
45779,2441498622,6,0.83,61,37,1,2,9,7,0,1,2,0
45780,2441498624,7,0.86,66,19,1,0,4,5,0,0,0,0
45781,2441498643,8,0.88,373,15,0,1,5,5,0,0,0,0
45782,2441498657,3,1.0,109,15,0,1,3,2,0,0,0,0
45783,2441498713,5,0.8,85,34,0,2,7,5,0,0,0,1
45784,2441498728,8,1.0,368,33,3,1,4,4,0,0,0,0
45785,2441498786,2,0.5,157,27,0,1,1,0,0,0,0,0
45786,2441498788,2,1.0,133,1,0,1,0,0,0,0,0,0
45787,2441498806,8,0.88,376,168,0,1,5,5,0,0,0,0
45788,2441498823,5,1.0,61,29,4,2,5,2,0,0,1,0
45789,2441498834,2,0.5,157,1,0,1,0,0,0,0,0,0
45790,2441498858,5,1.4,377,39,0,2,6,5,1,0,0,0
45791,2441498870,7,0.86,37,46,0,2,7,6,0,0,1,2
45792,2441498887,5,1.4,373,12,0,1,3,0,0,0,0,1
45793,2441498943,6,0.83,61,11,0,1,5,5,0,0,0,0
45794,2441498970,7,0.86,68,27,1,0,4,5,0,0,0,1
45795,2441499036,3,0.67,133,32,0,1,2,2,0,0,0,0
45796,2441499042,3,1.33,89,9,0,2,1,0,0,0,0,1
45797,2441499137,2,1.0,176,1,1,1,0,0,0,0,0,0
45798,2441499198,2,1.0,133,2,0,1,2,0,0,0,0,0
45799,2441499228,4,1.0,85,11,0,2,1,1,0,0,0,0
45800,2441499235,4,1.5,37,14,1,2,3,3,0,0,0,1
45801,2441499239,4,0.75,109,21,0,2,4,3,0,0,0,0
45802,2441499266,4,1.5,37,21,0,3,4,4,0,0,0,2
45803,2441499275,4,0.75,109,9,0,1,2,0,0,0,0,0
45804,2441499338,4,1.75,13,15,0,1,2,2,0,0,0,1
45805,2441499384,6,0.83,61,18,0,1,5,5,0,0,0,0
45806,2441499393,4,1.25,61,19,0,3,8,5,0,0,0,1
45807,2441499409,7,0.86,37,10,1,1,5,5,0,0,2,0
45808,2441499446,6,0.83,61,216,0,1,9,9,1,0,0,1
45809,2441499490,5,1.4,373,14,0,1,2,0,0,0,0,0
45810,2441499589,7,1.0,373,34,2,2,5,4,0,0,1,1
45811,2441499659,8,0.88,373,151,1,2,7,6,0,0,0,1
45812,2441499720,4,1.0,85,91,0,2,4,0,1,0,1,0
45813,2441499760,6,1.0,37,1,0,2,1,0,0,0,0,1
45814,2441499899,6,1.0,37,65,1,1,3,3,0,0,1,0
45815,2441499906,2,2.5,61,16,0,2,1,0,0,0,0,1
45816,2441499927,6,1.17,13,3,0,1,3,0,0,0,0,1
45817,2441499993,5,0.8,85,15,1,1,4,4,0,0,2,0
45818,2441499996,5,1.4,373,28,2,2,2,0,0,0,0,0
45819,2441499999,7,1.0,373,10,0,2,2,1,0,0,0,0
45820,2441500004,5,1.0,67,67,0,2,9,2,1,0,0,1
45821,2441500008,6,1.17,13,21,0,1,5,5,0,0,0,1
45822,2441500016,4,1.0,85,43,0,1,3,3,0,0,0,1
45823,2441500048,2,0.5,157,10,0,1,1,0,0,0,0,0
45824,2441500057,4,0.75,111,10,0,1,2,1,0,0,0,1
45825,2441500062,7,0.86,37,25,0,2,7,7,1,0,0,0
45826,2441500076,2,0.5,157,8,0,1,0,0,0,0,0,0
45827,2441500095,3,0.67,133,1,0,1,1,0,0,0,0,0
45828,2441500101,7,0.86,65,12,2,0,4,5,0,0,0,0
45829,2441500148,5,1.0,68,29,0,2,4,4,1,0,0,2
45830,2441500189,7,0.86,37,63,0,2,5,5,0,0,0,1
45831,2441500237,2,0.5,178,3,1,0,0,0,0,0,0,0
45832,2441500260,3,2.33,13,1,0,1,0,0,0,0,0,1
45833,2441500309,1,0.0,184,2,0,1,0,0,0,0,0,0
45834,2441500313,5,1.4,373,12,1,1,5,1,0,0,0,0
45835,2441500329,5,1.0,61,23,1,2,5,3,0,0,0,0
45836,2441500331,8,0.88,373,13,0,1,5,5,0,0,0,0
45837,2441500337,6,0.83,61,24,0,1,5,5,0,0,0,1
45838,2441500347,7,0.86,37,83,1,3,12,6,0,3,0,2
45839,2441500379,2,1.0,133,7,0,1,2,1,0,0,0,0
45840,2441500414,7,0.86,37,61,1,1,4,2,0,0,0,0
45841,2441500421,5,1.2,37,10,2,2,3,1,0,0,3,0
45842,2441500466,3,1.33,85,9,1,2,1,0,0,0,0,1
45843,2441500494,7,0.86,37,16,1,1,6,5,1,0,0,0
45844,2441500503,4,0.75,116,49,0,3,7,4,0,0,0,0
45845,2441500512,5,1.2,38,20,1,1,4,3,0,0,0,0
45846,2441500514,8,0.88,373,46,0,3,7,7,1,0,0,0
45847,2441500568,7,1.0,373,2,1,1,1,0,0,0,0,0
45848,2441500583,1,0.0,181,10,0,1,1,0,0,0,0,0
45849,2441500627,3,0.67,134,2,0,1,1,0,0,0,0,1
45850,2441500639,6,0.83,62,15,0,2,5,5,0,0,0,0
45851,2441500667,5,0.8,86,14,0,1,4,4,0,0,0,0
45852,2441500682,6,1.0,38,30,0,1,4,4,0,0,1,0
45853,2441500707,1,0.0,182,2,0,2,0,0,0,0,0,0
45854,2441500724,8,0.88,374,61,0,2,8,8,0,1,0,1
45855,2441500785,6,0.83,62,9,0,1,5,5,0,0,0,0
45856,2441500843,4,0.75,110,7,0,2,2,1,0,0,0,0
45857,2441500847,3,0.67,134,1,1,1,0,0,0,0,0,0
45858,2441500856,7,0.86,38,27,2,1,2,2,0,0,2,0
45859,2441500879,7,0.86,39,22,0,1,5,5,0,0,0,1
45860,2441500885,6,1.17,374,38,0,2,4,4,1,0,0,0
45861,2441500914,4,1.25,62,7,0,1,2,1,0,0,0,1
45862,2441500917,4,1.5,38,9,0,2,2,0,0,0,0,0
45863,2441500961,7,0.86,38,8,1,1,5,5,0,0,0,0
45864,2441501013,4,0.75,113,6,0,1,1,1,0,0,0,0
45865,2441501104,6,0.83,62,24,0,1,5,5,0,0,0,1
45866,2441501128,5,1.2,39,3,0,2,4,0,0,0,0,0
45867,2441501133,4,1.25,62,19,1,1,5,3,0,0,0,0
45868,2441501139,5,0.8,86,22,2,3,6,2,0,0,0,1
45869,2441501152,3,0.67,155,1,1,0,0,0,0,0,0,1
45870,2441501160,5,0.8,86,15,0,2,4,3,0,0,0,0
45871,2441501166,1,0.0,182,4,0,1,0,0,0,0,0,0
45872,2441501210,3,1.0,110,10,0,2,3,1,0,0,0,0
45873,2441501230,3,0.67,165,15,1,0,1,0,0,0,0,0
45874,2441501232,4,1.25,62,11,0,1,3,2,0,0,0,0
45875,2441501244,4,0.75,110,9,0,2,2,1,0,0,0,0
45876,2441501255,3,2.33,374,34,1,2,0,0,0,0,0,0
45877,2441501280,5,1.0,62,4,2,1,0,0,0,1,0,1
45878,2441501287,3,1.33,86,289,0,1,4,3,0,0,0,1
45879,2441501330,8,0.88,20,34,1,2,8,8,1,3,1,2
45880,2441501332,6,0.83,62,17,0,2,6,6,0,0,0,0
45881,2441501337,2,0.5,158,2,1,2,1,0,0,0,0,1
45882,2441501339,7,1.0,14,18,0,1,5,5,0,0,0,1
45883,2441501384,2,0.5,159,2,0,1,0,0,0,0,0,0
45884,2441501386,7,1.0,374,17,0,1,4,4,0,0,0,1
45885,2441501400,8,0.88,14,47,1,2,7,7,0,0,0,1
45886,2441501418,9,1.11,18,24,2,1,1,2,0,0,0,0
45887,2441501433,3,0.67,134,7,0,1,2,1,0,0,0,0
45888,2441501544,5,1.0,62,15,1,2,5,4,0,0,0,0
45889,2441501546,3,1.67,62,3,0,2,1,0,0,0,0,1
45890,2441501554,7,1.0,18,6,0,1,2,1,0,0,0,1
45891,2441501572,3,1.33,86,12,0,2,2,0,0,0,0,1
